Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,54.180000,54.509998,53.830002,54.299999,53.751709,8728100
2017-05-09,54.330002,55.080002,54.160000,54.889999,54.335747,6441200
2017-05-10,54.910000,55.060001,54.509998,54.560001,54.009083,5823000
2017-05-11,54.520000,54.520000,53.400002,54.240002,53.692314,6499600
2017-05-12,54.099998,54.389999,53.790001,54.200001,53.652718,5606300
2017-05-15,54.119999,54.200001,53.680000,53.770000,53.227058,8201700
2017-05-16,52.369999,53.380001,52.119999,52.779999,52.247055,14562700
2017-05-17,52.779999,52.869999,51.799999,51.799999,51.276951,18341500
2017-05-18,51.970001,52.080002,51.299999,51.680000,51.158165,22576500
2017-05-19,51.000000,52.110001,50.810001,51.770000,51.247250,20047800
2017-05-22,51.770000,51.959999,51.400002,51.570000,51.049274,13671500
2017-05-23,51.980000,52.630001,51.880001,52.200001,51.672916,11087300
2017-05-24,52.250000,52.299999,51.740002,52.009998,51.484829,9383600
2017-05-25,52.380001,52.590000,52.209999,52.349998,51.821392,7627500
2017-05-26,52.349998,52.759998,52.230000,52.590000,52.058975,5921300
2017-05-30,52.759998,53.020000,52.639999,52.919998,52.385635,8039600
2017-05-31,53.020000,53.279999,52.709999,52.990002,52.454937,8938800
2017-06-01,53.060001,53.299999,52.209999,52.299999,51.948364,13352100
2017-06-02,52.700001,53.009998,52.360001,52.980000,52.623791,18511200
2017-06-05,53.000000,53.230000,52.700001,53.009998,52.653587,5748900
2017-06-06,52.900002,53.099998,52.430000,52.480000,52.127151,8923000
2017-06-07,52.790001,53.360001,52.750000,53.230000,52.872112,7438300
2017-06-08,53.230000,54.139999,53.150002,53.200001,52.842316,7680200
2017-06-09,53.200001,53.470001,52.799999,53.459999,53.100563,8347400
2017-06-12,53.509998,54.250000,53.500000,54.029999,53.666733,9180000
2017-06-13,54.029999,54.660000,53.840000,54.310001,53.944851,8720100
2017-06-14,54.480000,54.669998,53.950001,54.660000,54.292496,6783900
2017-06-15,54.000000,54.049999,52.730000,52.900002,52.544331,16041100
2017-06-16,51.750000,51.840000,50.790001,51.099998,50.756432,25725500
2017-06-19,51.419998,52.220001,51.400002,52.020000,51.670246,11265300
2017-06-20,52.049999,52.130001,51.099998,51.560001,51.213341,10676500
2017-06-21,51.900002,52.689999,51.900002,52.590000,52.236412,13021700
2017-06-22,52.599998,52.619999,52.090000,52.400002,52.047691,10660700
2017-06-23,52.150002,52.919998,51.669998,52.849998,52.494663,8522400
2017-06-26,52.950001,53.570000,52.669998,53.279999,52.921772,7966200
2017-06-27,53.189999,53.259998,52.639999,52.950001,52.593994,7873100
2017-06-28,53.169998,53.610001,52.959999,53.360001,53.001236,7527200
2017-06-29,53.330002,53.630001,52.990002,53.169998,52.812515,14801900
2017-06-30,56.599998,59.709999,56.500000,59.000000,58.603317,46553000
2017-07-03,58.369999,59.009998,58.330002,58.650002,58.255672,9910000
2017-07-05,58.240002,58.290001,57.509998,57.560001,57.173000,16167000
2017-07-06,57.450001,57.720001,57.000000,57.160000,56.775688,9035700
2017-07-07,57.400002,58.080002,57.029999,57.980000,57.590172,8145400
2017-07-10,57.889999,58.810001,57.680000,58.730000,58.335129,8942400
2017-07-11,58.540001,58.930000,58.040001,58.180000,57.788830,7223000
2017-07-12,58.310001,58.750000,58.099998,58.220001,57.828564,7243100
2017-07-13,58.220001,58.580002,57.930000,57.939999,57.550442,8108600
2017-07-14,57.950001,58.209999,57.639999,58.000000,57.610039,6345300
2017-07-17,58.000000,58.349998,57.759998,57.790001,57.401451,6885000
2017-07-18,57.740002,58.080002,57.470001,57.650002,57.262394,4922500
2017-07-19,57.599998,57.880001,57.389999,57.770000,57.381588,4451100
2017-07-20,59.119999,59.590000,58.799999,59.099998,58.702644,11915500
2017-07-21,59.000000,60.000000,58.910000,59.950001,59.546928,11048300
2017-07-24,59.689999,59.770000,58.759998,58.950001,58.553654,7498900
2017-07-25,59.320000,59.520000,58.919998,59.389999,58.990696,5157100
2017-07-26,59.090000,59.130001,58.320000,58.360001,57.967617,5529500
2017-07-27,58.599998,58.680000,57.990002,58.150002,57.759033,8259900
2017-07-28,58.150002,58.740002,57.970001,58.669998,58.275532,5112800
2017-07-31,58.709999,59.119999,58.330002,59.049999,58.652981,6225900
2017-08-01,59.000000,59.939999,58.900002,59.840000,59.437672,9051700
2017-08-02,59.549999,59.950001,59.270000,59.790001,59.388008,4468100
2017-08-03,59.799999,60.529999,59.639999,60.139999,59.735649,5677200
2017-08-04,60.169998,60.340000,59.630001,59.759998,59.358204,4106000
2017-08-07,59.820000,60.099998,59.709999,59.790001,59.388008,4066700
2017-08-08,59.880001,60.119999,59.360001,59.459999,59.060223,5586400
2017-08-09,59.419998,59.970001,59.259998,59.900002,59.497269,5310900
2017-08-10,59.680000,59.689999,59.060001,59.070000,58.672844,5585100
2017-08-11,58.730000,59.270000,58.590000,58.970001,58.573521,4980000
2017-08-14,59.150002,60.000000,59.130001,59.779999,59.378071,5838300
2017-08-15,58.939999,59.009998,58.290001,58.560001,58.166275,8913000
2017-08-16,58.900002,59.049999,58.220001,58.540001,58.146412,5489600
2017-08-17,58.529999,58.740002,57.419998,57.459999,57.073669,9148600
2017-08-18,54.849998,55.419998,54.169998,54.950001,54.580547,22905200
2017-08-21,54.439999,54.439999,53.110001,53.610001,53.249557,14289300
2017-08-22,53.919998,54.410000,53.790001,54.130001,53.766060,8212800
2017-08-23,53.919998,54.080002,53.450001,53.610001,53.249557,6409400
2017-08-24,53.930000,53.970001,53.459999,53.840000,53.478008,5461900
2017-08-25,54.029999,54.200001,53.540001,53.900002,53.537605,6416600
2017-08-28,54.070000,54.430000,53.619999,53.730000,53.368748,5269400
2017-08-29,52.740002,52.880001,52.070000,52.730000,52.375473,12539900
2017-08-30,52.799999,52.959999,52.250000,52.560001,52.206615,7434500
2017-08-31,52.599998,52.980000,52.470001,52.810001,52.635193,7728900
2017-09-01,53.000000,53.450001,52.900002,53.360001,53.183372,5509800
2017-09-05,53.250000,53.470001,52.880001,53.009998,52.834526,6306500
2017-09-06,53.119999,53.340000,52.709999,52.759998,52.585354,7407600
2017-09-07,52.759998,52.849998,52.340000,52.389999,52.216579,6905800
2017-09-08,52.250000,52.509998,52.110001,52.200001,52.027210,8563300
2017-09-11,52.380001,53.130001,52.320000,53.029999,52.854462,8649900
2017-09-12,53.770000,54.090000,53.299999,53.400002,53.223240,7823700
2017-09-13,53.450001,53.639999,53.040001,53.520000,53.342842,6086000
2017-09-14,53.540001,53.889999,53.119999,53.730000,53.552147,7497400
2017-09-15,53.860001,54.060001,53.520000,53.869999,53.691681,10046800
2017-09-18,53.869999,54.160000,53.400002,53.500000,53.322906,8166400
2017-09-19,52.779999,54.049999,52.509998,53.330002,53.153473,14707200
2017-09-20,53.490002,53.639999,53.040001,53.560001,53.382710,7058000
2017-09-21,53.549999,53.639999,53.090000,53.189999,53.013931,8065400
2017-09-22,53.020000,53.610001,52.799999,53.240002,53.063770,10962400
2017-09-25,53.080002,53.560001,53.000000,53.230000,53.053799,12262400
2017-09-26,53.180000,53.970001,52.980000,53.700001,53.522247,16183700
2017-09-27,52.169998,52.689999,51.029999,52.669998,52.495651,36202500
2017-09-28,52.799999,53.029999,52.330002,52.630001,52.455788,11334700
2017-09-29,52.590000,52.820000,51.759998,51.849998,51.678368,12189900
2017-10-02,52.160000,52.209999,51.660000,51.869999,51.698303,7516200
2017-10-03,52.000000,52.049999,51.400002,51.470001,51.299629,8126700
2017-10-04,51.509998,52.130001,51.400002,52.080002,51.907608,8204300
2017-10-05,52.009998,52.320000,51.779999,52.180000,52.007278,5287400
2017-10-06,52.200001,52.459999,52.119999,52.419998,52.246479,5360300
2017-10-09,52.230000,52.299999,51.500000,51.520000,51.349461,6875100
2017-10-10,51.580002,51.820000,51.369999,51.529999,51.359428,8372700
2017-10-11,51.389999,51.520000,50.830002,51.029999,50.861084,9109600
2017-10-12,50.980000,51.119999,50.349998,50.830002,50.661747,10658400
2017-10-13,50.830002,51.070000,50.400002,50.980000,50.811249,16227900
2017-10-16,50.799999,51.410000,50.639999,51.369999,51.199955,9299300
2017-10-17,51.500000,52.040001,51.380001,52.000000,51.827873,9492700
2017-10-18,52.180000,52.400002,52.099998,52.299999,52.126877,10890300
2017-10-19,51.660000,52.799999,51.480000,52.689999,52.515587,12568200
2017-10-20,52.790001,53.500000,52.790001,53.060001,52.884365,13020900
2017-10-23,53.060001,53.950001,53.000000,53.660000,53.482376,12242600
2017-10-24,53.900002,54.000000,53.099998,53.419998,53.243172,14767600
2017-10-25,53.430000,55.910000,52.669998,54.939999,54.758141,24804000
2017-10-26,55.259998,57.250000,55.139999,56.810001,56.621952,22185100
2017-10-27,55.820000,56.360001,55.650002,55.959999,55.774765,12801800
2017-10-30,55.709999,55.930000,54.840000,55.270000,55.087048,10169400
2017-10-31,54.750000,55.279999,54.520000,54.990002,54.807976,9794800
2017-11-01,55.419998,55.500000,54.849998,55.070000,54.887711,7544500
2017-11-02,55.150002,55.320000,54.590000,55.119999,54.937542,7250300
2017-11-03,55.150002,55.720001,55.040001,55.709999,55.525593,9448200
2017-11-06,55.290001,56.130001,55.139999,56.040001,55.854500,9332200
2017-11-07,55.750000,56.020000,55.020000,55.150002,54.967445,7774700
2017-11-08,55.000000,55.770000,54.889999,55.759998,55.575424,7079400
2017-11-09,55.500000,56.349998,55.310001,56.130001,55.944202,10958500
2017-11-10,55.880001,56.490002,55.619999,56.090000,55.904335,7535700
2017-11-13,55.660000,56.090000,55.660000,55.910000,55.724930,10106100
2017-11-14,55.709999,56.180000,55.529999,55.980000,55.794697,5037500
2017-11-15,55.959999,56.869999,55.080002,56.630001,56.442547,6610500
2017-11-16,56.619999,57.279999,56.410000,57.230000,57.040562,8233300
2017-11-17,58.540001,59.529999,58.369999,59.189999,58.994072,15475500
2017-11-20,58.630001,59.500000,57.980000,59.250000,59.053875,8480600
2017-11-21,59.029999,59.400002,58.930000,59.389999,59.193409,9057800
2017-11-22,59.180000,59.340000,58.939999,59.070000,58.874470,8501300
2017-11-24,59.000000,59.349998,58.910000,59.320000,59.123642,3400400
